production_budget,worldwide_gross,title_year,aspect_ratio,duration,duration.1,cast_total_facebook_likes,budget,imdb_score,gross
16000000,8120148,2007,2.35,118,118,1889,16000000,7.2,2849142
16000000,3442853,2014,2.35,122,122,2896,16000000,6.6,2428883
16000000,7585011,2013,2.35,120,120,11019,16000000,6.6,1984743
16000000,1686429,1997,1.85,97,97,3100,16000000,2.8,1686429
16000000,2814566,2005,1.66,135,135,2096,16000000,6.7,1666262
16000000,1467278,2009,2.35,161,161,943,13000000,7.3,336467
16000000,31631,2008,2.35,92,92,11091,15000000,6.2,23091
16000000,47707417,2009,1.85,93,93,4453,16000000,8.1,48319332.87
16000000,1844228,2013,2.35,110,110,5273,16000000,6.7,48319332.87
15600000,13771817,2002,1.85,91,91,3104,15600000,4.5,13571817
15500000,1693000,2002,1.66,115,115,699,40455386.33,6.6,1554566
15500000,1237615,2005,1.85,93,93,4329,15500000,5.9,1181197
15500000,517262,2001,2.35,94,94,3583,40455386.33,6.5,508867
15500000,318623,2008,2.35,102,102,30978,15500000,6.8,317040
15300000,7000000,2001,2.35,94,94,303,15300000,6.6,81525
15250000,12930343,2006,1.85,95,95,1120,15500000,6.5,7774730
15000000,476684675,1990,1.85,103,103,7521,18000000,7.5,285761243
15000000,316300000,1984,1.85,105,105,3464,14000000,7.3,234760500
15000000,356800601,1986,1.33,110,110,13069,15000000,6.9,176781728
15000000,177200000,1982,2.35,116,116,14701,22000000,7.4,177200000
15000000,167780960,1987,1.85,102,102,21499,11000000,5.9,167780960
15000000,430821168,2010,1.85,118,118,15732,15000000,8,138795342
15000000,356258047,1999,2.35,122,122,19078,15000000,8.4,130058047
15000000,213514672,2000,2.35,120,120,129,15000000,7.9,128067808
15000000,216600000,1988,1.85,107,107,2151,15000000,6,111936400
15000000,173046663,1996,2.35,103,103,1212,15000000,7.2,103001286
15000000,93589701,1985,1.85,154,154,2592,15000000,7.8,94175854
15000000,227773686,2014,2.35,114,114,20295,14000000,8.1,91121452
15000000,73326666,1988,1.85,92,92,1953,15000000,7.5,73326666
15000000,148095566,2013,1.85,100,100,1949,20000000,6.2,71588220
15000000,69847348,1980,1.85,109,109,2419,10000000,6.1,69800000
15000000,67182787,1980,1.85,124,124,2667,40455386.33,7.5,79900000
15000000,76954311,2010,1.85,94,94,20154,15000000,6.2,64001297
15000000,128885873,2006,1.85,94,94,486,9800000,7.3,56437947
15000000,55934178,2007,1.85,113,113,6510,15000000,5.6,55184721
15000000,128955898,2012,2.35,95,95,11946,17000000,6.4,54322273
15000000,50003303,1994,1.85,115,115,29370,15000000,7.3,50003300
15000000,50000000,1978,2.35,183,183,34025,15000000,8.2,48319332.87
15000000,67215435,2006,2.35,87,87,2452,15000000,5,47860214
15000000,52461017,2002,1.85,88,88,3707,15000000,5.4,47811275
15000000,52461017,2002,1.85,88,88,3707,15000000,5.4,47811275
15000000,63706632,1997,1.85,120,120,40117,10000000,6.9,44886089
15000000,55534455,2003,2.35,94,94,3423,17000000,5.3,42672630
15000000,61788393,2015,2.35,98,98,4567,15000000,6.2,42592530
15000000,57586606,2012,1.85,109,109,27788,7000000,7.7,40983001
15000000,40283321,1998,1.85,104,104,12170,15000000,6.4,40064955
15000000,39100956,1993,1.85,118,118,114,40455386.33,7.2,39100956
15000000,62401343,2001,1.85,99,99,15369,16000000,5.7,37882551
15000000,52501541,2014,2.35,115,115,4896,15000000,7.1,37877959
15000000,69995385,1962,2.2,227,227,1076,15000000,8.4,6000000
15000000,122147772,2014,2.35,123,123,14100,15000000,7.7,35887263
15000000,78054825,2011,2.35,100,100,34337,15000000,7.8,35054909
15000000,35007180,2000,1.85,106,106,26652,15000000,5.6,35007180
15000000,34499204,2003,2.35,86,86,4435,16000000,5.1,34308901
15000000,40127259,2009,1.85,99,99,16461,15000000,4.8,33860010
15000000,40862054,2000,1.85,120,120,22383,15000000,6.8,33771174
15000000,33508485,2005,1.85,106,106,3462,14000000,6.4,32645546
15000000,30857000,1987,1.85,98,98,20060,16000000,8.1,30857814
15000000,37659652,2002,2.35,94,94,5440,15000000,4.1,30259652
15000000,30261293,2007,2.35,126,126,22745,15000000,7.6,30226144
15000000,30138912,2014,1.85,115,115,525,15000000,6.7,30127963
15000000,33118854,2004,1.85,89,89,2167,15000000,4.6,29302097
15000000,29145924,1998,1.85,111,111,1450,15000000,6,29106737
15000000,64232714,2007,1.85,100,100,11471,15000000,7,28637507
15000000,31070412,1997,1.85,107,107,2044,15000000,7.4,28014536
15000000,27709625,2000,1.85,124,124,5135,15000000,7.2,27441122
15000000,47721314,2000,1.85,90,90,608,15000000,4,26421314
15000000,43111725,1997,2.35,155,155,3677,15000000,7.9,26384919
15000000,27469621,2010,2.35,103,103,1002,15000000,6.7,26161406
15000000,34820335,2014,2.35,108,108,3033,15000000,6.3,24984868
15000000,55669466,1996,1.85,101,101,1812,15000000,6.2,24881000
15000000,87989926,2005,1.85,119,119,20391,15000000,7.7,23089926
15000000,63954968,1993,2.35,134,134,12749,11500000,7.9,22954968
15000000,52189039,1993,1.85,94,94,2210,15000000,5.5,22189039
15000000,38574362,2000,2.35,97,97,2682,14000000,4.1,21468807
15000000,47011449,2012,2.35,140,140,34413,15000000,7.3,21383298
15000000,21896367,2006,2.35,95,95,3845,15000000,6.2,20998709
15000000,37466538,2007,2.35,89,89,2559,15000000,5.1,20801344
15000000,20609977,2016,2.35,100,100,2958,15000000,6.4,20566327
15000000,20601987,2010,2.35,117,117,4204,15000000,6.3,20218921
15000000,19344615,2002,2.35,90,90,2661,15000000,6.7,19158074
15000000,17507368,1998,1.85,84,84,4660,15000000,5.5,17411331
15000000,46189568,1998,1.85,117,117,47728,15000000,8.2,17439163
15000000,36068890,2014,2.35,122,122,22574,15000000,6.8,17237244
15000000,49894223,2008,1.85,131,131,11114,15000000,7.6,15700000
15000000,18260865,1999,2.35,109,109,1069,15000000,4.9,16459004
15000000,22018988,2012,2.35,107,107,2377,15000000,5.4,15608545
15000000,39238443,2012,2.35,97,97,14025,15000000,6.2,14938570
15000000,14249005,2001,1.85,87,87,2689,15000000,4.5,14249005
15000000,59168692,2011,2.35,107,107,17627,15000000,7,13766014
15000000,18524496,2004,2.35,125,125,729,20000000,6.6,13337299
15000000,18856151,2009,2.35,111,111,2633,15000000,6.9,13034417
15000000,13248444,2008,1.85,85,85,568,15000000,5.7,12701880
15000000,26170402,2007,1.78,85,85,646,40455386.33,8.4,10353690
15000000,12801190,2000,2.35,101,101,2764,15000000,4.6,12801190
15000000,12669914,2006,2.35,121,121,3633,15000000,6.2,12549485
15000000,12212417,2003,2.35,97,97,1172,15000000,6.7,12212417
15000000,12419700,2001,2.35,92,92,15644,40455386.33,6.1,11632420
15000000,11156471,1998,1.85,76,76,1139,15000000,2.8,11144518
15000000,10763469,1989,1.85,124,124,12685,15000000,6.4,10763469
15000000,10845127,2000,1.85,96,96,3142,15000000,5.1,10494147
15000000,14811980,2004,2.35,103,103,4676,15000000,5.9,10411980
15000000,9929135,1985,1.85,142,142,29475,15000000,8,9929000
15000000,10951153,2006,2.35,116,116,5012,15000000,7,9396487
15000000,12262065,2002,2.35,118,118,1873,15000000,6.6,9059588
15000000,9307166,2013,2.35,95,95,3322,15000000,5.3,9123834
15000000,19153568,2007,2.35,108,108,12178,16000000,6.7,9172810
15000000,8735529,2000,1.85,94,94,13524,15000000,5.5,8735529
15000000,14933713,2002,1.85,97,97,3161,20000000,4.9,8586376
15000000,8378141,2002,2.35,97,97,16502,15000000,6.9,8378141
15000000,8224998,2006,1.85,91,91,10732,15000000,5.6,8080116
15000000,34533783,2008,2.35,107,107,173,15000000,8,7757130
15000000,9300336,2012,1.85,106,106,14544,15000000,6.6,7556708
15000000,11919578,2001,1.85,147,147,8484,15000000,8,7219578
15000000,8767338,2008,1.85,102,102,33153,15000000,6.2,6409206
15000000,6561243,2009,1.85,88,88,25637,15000000,5.3,6373693
15000000,35106706,2009,1.85,92,92,2717,15000000,7.2,5306447
15000000,5217498,2000,1.85,105,105,2312,15000000,4.6,5217498
15000000,4956401,1999,1.85,120,120,51657,15000000,6.5,4956401
15000000,16829464,2005,2.35,103,103,23932,15000000,7.6,4235837
15000000,4023741,1999,1.85,92,92,3654,20000000,6.2,4002955
15000000,6551310,2007,2.35,98,98,1675,40455386.33,5.5,3525161
15000000,34247816,2010,1.85,98,98,19310,22000000,6.3,3247816
15000000,11173718,2010,2.35,103,103,12867,15000000,7.2,2412045
15000000,6379575,2008,2.35,111,111,1252,15000000,6.7,2203641
15000000,1954202,1999,2.35,111,111,4834,15000000,6.3,1954202
15000000,1953732,1986,2.35,98,98,1351,15000000,5.3,1953732
15000000,8200127,2007,1.85,111,111,6748,15000000,6.5,1294640
15000000,1970268,1999,2.35,116,116,5426,40455386.33,7,819852
15000000,1405032,1927,1.33,145,145,203,6000000,8.3,26435
15000000,529766,1995,1.85,115,115,14889,7000000,6.8,529766
15000000,5953886,2003,1.85,99,99,48,40455386.33,8,502028
15000000,353743,2001,2.35,98,98,3578,15000000,6.9,353743
15000000,7885048,2010,2.35,97,97,15293,40455386.33,6.4,122288
15000000,7583050,2008,2.35,110,110,134,300000000,6.2,102055
15000000,76382,1996,2.35,88,88,1432,9000000,5.6,48319332.87
15000000,1590246,2008,2.35,103,103,18639,15000000,6.1,73548
15000000,61847,2011,2.126976154,104,104,801,15000000,6,48319332.87
15000000,1148578,2011,2.35,90,90,32814,15000000,5.1,28870
15000000,22723,2001,2.35,105,105,1732,25000000,4.5,22723
15000000,22441,2007,1.85,93,93,1245,15000000,5.9,20380
15000000,20898221,2013,2.126976154,85,85,29488,20000000,5.8,48319332.87
15000000,3439835,2015,2.126976154,98,98,192,15000000,5.7,48319332.87
15000000,909822,2005,1.78,105,105,363,15000000,4.9,48319332.87
15000000,29050,2014,2.35,109,109,2829,7000000,6.1,48319332.87
15000000,3471,2015,2.35,101,101,2055,15000000,5.7,48319332.87
14600000,70906973,1993,1.85,101,101,15500,14600000,8.1,70906973
14500000,117813057,2015,2.35,115,115,38963,14800000,5.7,66009973
14500000,565801,2014,2.126976154,94,94,994,14500000,6.2,48319332.87
14400000,159157447,1992,2.35,131,131,28544,14400000,8.3,101157447
14200000,543306,2005,2.35,139,139,4211,14200000,7.4,74205
14000000,432645872,1990,1.85,125,125,11135,14000000,6.9,178406268
14000000,320100000,1987,1.85,119,119,1639,14000000,6.9,156645693
14000000,384519665,2008,2.35,120,120,820,15000000,8,141319195
14000000,139700000,2002.130733,1.33,65,65,1125,40455386.33,9.5,48319332.87
14000000,70001698,1989,2.35,145,145,12098,14000000,7.2,70001698
14000000,155056263,1993,1.85,98,98,2496,15000000,6.9,68856263
14000000,75525718,2007,2.35,109,109,3544,14000000,5.2,61356221
14000000,102836002,2009,1.85,101,101,14159,15000000,5.5,51527787
14000000,125212904,1982,2.35,93,93,15192,14000000,7.7,48319332.87
14000000,125212904,1982,2.35,93,93,15192,14000000,7.7,48319332.87
14000000,185400000,1977,2.35,123,123,1326,14000000,7.1,46800000
14000000,72571864,1998,2.35,99,99,3500,14000000,5.5,38048637
14000000,34729091,1991,1.85,107,107,552,14000000,6.7,34793160
14000000,30628981,1999,1.85,81,81,10792,14000000,5,30628981
14000000,115592104,2011,2.35,105,105,12894,13000000,6.4,29959436
14000000,27450453,1993,1.85,109,109,1620,14000000,5.9,27515786
14000000,25608779,2002,1.85,82,82,49,14000000,6.6,25571351
14000000,25873145,2002,2.35,95,95,1421,14000000,5.7,25482931
14000000,25011000,1977,1.85,118,118,2704,14000000,3.7,48319332.87
14000000,21410546,2010,2.35,103,103,3299,14000000,4.9,20246959
14000000,19637147,1995,1.85,100,100,2348,20000000,4.5,19900000
14000000,30443277,2005,2.35,91,91,1608,14000000,5,16298046
14000000,15549702,2003,1.85,90,90,3007,14000000,4.6,15549702
14000000,22815460,2009,2.35,108,108,41359,14000000,6.5,15483540
14000000,15171475,1996,1.85,93,93,2777,8500000,5.7,15171475
14000000,15064948,1998,1.85,96,96,6861,14000000,6,15062898
14000000,14395874,1999,1.85,117,117,1148,12000000,6.9,14348123
14000000,13800000,1977,1.66,136,136,23378,14000000,6.7,48319332.87
14000000,16951798,2001,1.85,85,85,3050,11000000,4.4,12610731
14000000,13024170,1994,1.85,115,115,3267,14000000,6.9,13640000
14000000,13205411,2007,1.85,94,94,13446,40455386.33,5.5,12550242
14000000,12452601,2015,1.85,99,99,4702,14000000,5.1,12282677
14000000,20597806,2006,2.35,112,112,13528,14000000,7,11204499
14000000,10397365,2001,2.35,86,86,2165,14000000,5.4,10397365
14000000,11166615,2012,2.35,86,86,3715,14000000,5.4,9402410
14000000,14121177,2006,2.35,137,137,15337,26000000,7.6,5459824
14000000,12591270,2000,2.35,90,90,12776,24000000,5.9,5108820
14000000,4741987,1999,1.85,107,107,10368,14000000,6.6,4741987
14000000,5782198,2006,2.35,98,98,678,14000000,6.7,4291965
14000000,25187026,2014,2.35,150,150,390,8200000,6.8,3958500
14000000,4288246,2001,1.85,84,84,417,14000000,3.9,3100650
14000000,20537741,2008,2.35,97,97,16431,40455386.33,6.7,2656324
14000000,2461628,1995,1.85,139,139,446,14000000,5.7,2474000
14000000,1755212,2010,1.85,90,90,4377,14000000,7.7,1752214
14000000,1000000,1978,2.35,127,127,17250,14000000,6.5,1000000
14000000,274299,2002,1.85,132,132,1429,103000000,7.3,274299
14000000,266967,2008,1.85,115,115,2243,15000000,7,183088
14000000,623292,2011,1.85,186,186,14638,14000000,6.5,46495
14000000,11354230,2010,2.35,117,117,243,12000000,6.9,48319332.87
13900000,177012173,2005,1.85,134,134,39789,14000000,7.7,83025853
13700000,56598476,1995,1.85,97,97,1724,12000000,6.8,56631572
13500000,29027914,2002,1.85,107,107,2447,13500000,7.4,15854988
13500000,33035736,2012,2.35,110,110,4757,15000000,7.2,14989761
13500000,11732088,2000,1.85,124,124,14726,13500000,7.4,7060876
13500000,93631744,2004,1.85,178,178,2334,13500000,8.3,5501940
13500000,892506,2001,1.85,105,105,1767,40455386.33,6,687081
13400000,164247,2010,1.78,100,100,2895,13400000,3.6,163591
13300000,7229933,2013,1.85,108,108,19086,40455386.33,6.3,2605039
13200000,54323210,2014,2.35,84,84,2297,13200000,5.6,52543632
13000000,123922370,1987,1.85,121,121,50141,13000000,7.3,123922370
13000000,331266710,2010,2.35,108,108,38072,13000000,8,106952327
13000000,122244329,2001,1.85,112,112,1307,13000000,6.1,91038276
13000000,99034125,2011,1.85,115,115,714,13000000,1.6,73000942
13000000,73523705,2016,1.85,109,109,7833,13000000,6.8,61693523
13000000,62452927,2000,1.85,89,89,2241,13000000,4.9,60008303
13000000,57300000,1974,1.85,220,220,39960,13000000,9,57300000
13000000,71169412,2016,2.35,86,86,971,17000000,6.8,54257433
13000000,49369899,1988,1.85,99,99,450,7000000,5.7,49369900
13000000,50445860,2014,2.35,100,100,2800,12500000,6.1,48637684
13000000,73180297,2000,1.37,83,83,6454,13000000,5.5,46729374
13000000,44726644,1988,1.85,107,107,1747,13000000,6.8,44726644
13000000,54837234,2014,1.85,102,102,20330,13000000,7.3,44134898
13000000,42174545,2014,1.85,91,91,1921,13000000,5.8,38916903
13000000,60414025,1999,1.85,97,97,37907,16000000,7.2,38176108
13000000,28972187,2002,1.85,92,92,12687,13000000,5.9,28972187
13000000,27979399,1993,1.85,84,84,12322,8200000,6.1,27979400
13000000,27151490,1999,1.85,97,97,2936,18000000,2.5,27141959
13000000,27066941,1998,1.85,91,91,3353,13000000,6.1,27052167
13000000,34166572,1990,1.85,72,72,2646,13000000,5.7,28501605
13000000,26570048,1996,1.85,100,100,2486,13000000,5.9,26539321
13000000,42195766,2013,2.35,93,93,2730,13000000,5.9,25675765
13000000,37065887,2015,2.35,108,108,430,15000000,7.7,25440971
13000000,32382381,1999,1.85,112,112,1171,13000000,7.8,22858926
13000000,22391450,2001,1.85,90,90,2815,6000000,6.1,22235901
13000000,18733666,2013,2.35,107,107,3004,13000000,5.7,18004225
13000000,33069303,2012,1.85,102,102,13631,13000000,8,17738570
13000000,19929123,2001,1.85,135,135,6214,14000000,6.5,16929123
13000000,16757163,1998,1.85,121,121,6910,13000000,5.8,16574731
13000000,36226429,2015,2.35,118,118,2499,13000000,8.3,14677654
13000000,67867998,2006,2.35,141,141,751,19000000,7.9,13753931
13000000,109421911,2002.130733,2.126976154,88,88,998,40455386.33,8.1,48319332.87
13000000,11141213,2006,2.35,104,104,27806,13000000,6.3,10996440
13000000,10020081,1998,1.85,82,82,1805,13000000,6.4,9975684
13000000,8064972,1998,2.126976154,84,84,3352,13000000,3.8,8026971
13000000,7881335,1994,1.66,95,95,3092,13000000,6.7,7881335
13000000,6276869,1999,1.85,94,94,31005,13000000,6.1,6241697
13000000,5871603,1999,1.85,99,99,6485,13000000,6,5871603
13000000,5002310,2001,2.35,84,84,18864,13000000,5.6,5002310
13000000,8130727,2001,2.35,93,93,1775,13000000,6.1,4919896
13000000,4857374,2006,1.85,120,120,13208,13000000,7.3,4857376
13000000,3260555,2007,2.35,112,112,2417,13000000,6.8,3169424
13000000,11831131,2009,1.85,96,96,14372,11000000,6.3,3074838
13000000,3058380,2000,2.35,112,112,2389,100000000,7.3,3058380
13000000,2104439,1996,1.85,91,91,1679,13000000,5.9,2104000
13000000,23014027,2009,1.85,102,102,931,13000000,6.6,2035566
13000000,12986189,2015,1.85,91,91,7875,8495000,4.5,1712111
13000000,2898225,2006,1.85,125,125,37606,13000000,7.1,1172769
13000000,1152117,1993,1.85,87,87,1139,3000000,5.1,1200000
13000000,2613717,2006,1.85,118,118,3474,13000000,7.1,1150403
13000000,6459183,2011,2.35,88,88,2011,13000000,6.6,1024175
13000000,1375635,2000,2.35,115,115,17104,20000000,6.5,403932
13000000,1375635,2000,2.35,115,115,17104,20000000,6.5,403932
13000000,509193,2011,2.35,127,127,796,13000000,4.3,301305
13000000,3617277,2010,2.35,109,109,1813,13000000,6.1,214966
12800000,69821476,2013,1.85,94,94,2812,13000000,6.7,51872378
12700000,39730644,2016,2.126976154,115,115,14133,12620000,6.8,31662
12500000,33436931,2002,2.35,90,90,1483,13000000,5.4,28399192
12500000,46370970,2010,1.85,105,105,26233,10500000,6.7,26589953
12500000,23367586,2002,2.35,117,117,20456,12500000,7.3,21078145
12500000,16193713,2002,1.85,109,109,14347,12500000,6.9,14060950
12500000,26735797,2009,2.35,101,101,3142,16000000,5.1,11956207
12500000,10725228,1992,2.35,100,100,32288,12500000,7.8,10725228
12500000,44083403,2008,1.85,94,94,156,12500000,7.8,9030581
12500000,7000000,1937,1.37,101,101,1166,40455386.33,7.8,48319332.87
12500000,11277119,2007,1.85,106,106,34351,12000000,7.4,5949693
12500000,4360548,2009,1.85,90,90,2661,15000000,6.4,4360548
12500000,45557491,2000,2.35,140,140,2894,12800000,8,4157491
12500000,2272186,2010,2.35,108,108,18739,15000000,6.2,1039869
12500000,1612957,1997,2.35,132,132,2004,16000000,6.7,1508689
12500000,1412799,1996,1.85,99,99,3337,12500000,6.6,1227324
12500000,69826708,2004,2.35,148,148,1730,12800000,8.1,1110186
12500000,3931367,2009,2.35,118,118,4270,12500000,7,1089445
12500000,9376444,2012,1.85,80,80,6829,9600000,7.9,71442
12300000,81972846,1988,1.33,69,69,1833,12500000,7.3,48092846
12000000,470700000,1975,2.35,130,130,2047,8000000,8,260000000
12000000,402735134,1973,1.37,132,132,2466,8000000,8,204565000
12000000,307166834,2014,1.85,133,133,10565,12000000,7.8,124868837
12000000,234723148,1999,1.85,95,95,8134,11000000,7,101736215
12000000,113373764,2012,2.35,122,122,5165,12000000,6.6,91547205
12000000,100919111,2014,2.35,99,99,663,12000000,5.8,91443253
12000000,79817937,1986,1.85,94,94,1044,25000000,5.9,79817937
12000000,95800000,1982,2.35,116,116,16539,11000000,7.7,78900000
12000000,77063461,2002,1.85,102,102,2754,12000000,6.3,75074950
12000000,74433837,1983,1.85,114,114,4537,12000000,7.1,79568000
12000000,107217396,1994,1.85,78,78,2462,12000000,6.9,72217000
12000000,82497035,2012,2.35,110,110,146,12000000,6.5,70011073
12000000,110989157,2006,2.35,104,104,21380,12000000,6.5,65269010
12000000,123681790,2012,1.85,89,89,2054,12000000,7.1,64572496
12000000,63118386,1996,1.85,81,81,17035,12000000,6.8,63071133
12000000,62500000,1970,2.2,172,172,1306,12000000,8,48319332.87
12000000,103028188,2012,1.85,93,93,2043,12000000,6.7,54724272
12000000,39012241,1983,1.85,132,132,914,12000000,6.6,30400000
12000000,43353117,2008,1.85,102,102,4065,12000000,6.6,38087366
12000000,98963392,2013,1.85,98,98,2376,12000000,7.6,37707719
12000000,37400000,1981,1.85,103,103,2730,5000000,7,42365600
12000000,85512300,2015,2.35,109,109,2753,12000000,6.4,31990064
12000000,41924774,2008,1.85,89,89,140268,12000000,6,31691811
12000000,52223306,2002,1.85,96,96,52138,12000000,6.8,31597131
12000000,57577765,2008,2.35,92,92,18765,12000000,5.4,31397498
12000000,31286759,2004,2.35,97,97,5006,12000000,4.3,31179516
12000000,31222395,2001,1.85,93,93,6105,12000000,6.2,31155435
12000000,43924923,2006,1.78,93,93,28767,12000000,7,27829874
